,index,TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
22128,226826,Theft of Bicycle,2016,6,16,17,2,16XX GRAVELEY ST,Grandview-Woodland,494801.13587299996,5457525.77541
22129,231776,Theft of Bicycle,2016,6,17,14,48,22XX E 41ST AVE,Victoria-Fraserview,495580.240582,5453339.0135699995
22130,222600,Theft of Bicycle,2016,9,10,18,45,11XX STATION ST,Strathcona,492834.92400600004,5457930.2559400005
22131,248536,Theft of Bicycle,2016,6,15,20,0,DENMAN ST / HARO ST,West End,490072.32484200003,5459789.93128
22132,222650,Theft of Bicycle,2016,2,6,18,0,11XX W 12TH AVE,Fairview,490560.004066,5456441.881440001
22133,223636,Theft of Bicycle,2016,11,9,16,31,12XX W 10TH AVE,Fairview,490392.632812,5456653.72459
22134,235903,Theft of Bicycle,2016,6,1,22,0,34XX E 4TH AVE,Hastings-Sunrise,497794.215553,5457092.13573
22135,224206,Theft of Bicycle,2016,7,15,12,0,13XX E 15TH AVE,Mount Pleasant,494433.252154,5455992.14421
22136,229903,Theft of Bicycle,2016,9,13,19,0,1XX KEEFER ST,Central Business District,492720.573712,5458535.46802
22137,244042,Theft of Bicycle,2016,7,16,18,0,8X W PENDER ST,Central Business District,492206.87019399996,5458693.461759999
22138,243902,Theft of Bicycle,2016,10,31,19,7,86XX HUDSON ST,Marpole,490188.463757,5450533.2535
22139,237246,Theft of Bicycle,2016,10,6,14,0,3XX RICHARDS ST,Central Business District,491933.12148699997,5459105.27941
22140,243903,Theft of Bicycle,2016,11,3,7,0,86XX HUDSON ST,Marpole,490190.024931,5450584.1934400005
22141,231624,Theft of Bicycle,2016,3,17,18,0,22XX ALDER ST,Fairview,490447.11797200004,5457037.43004
22142,243954,Theft of Bicycle,2016,1,16,12,0,88XX OSLER ST,Marpole,490409.03789499996,5450307.91744
22143,232427,Theft of Bicycle,2016,8,9,15,0,23XX ST CATHERINES ST,Mount Pleasant,493795.67329799995,5456795.59325
22144,229879,Theft of Bicycle,2016,10,15,16,0,1XX KEEFER ST,Central Business District,492707.110229,5458526.76036
22145,236279,Theft of Bicycle,2016,10,22,13,0,36XX ONTARIO ST,Riley Park,492374.888566,5455493.03972
22146,231468,Theft of Bicycle,2016,8,20,10,0,21XX W 33RD AVE,Arbutus Ridge,488687.223033,5454381.52497
22147,225521,Theft of Bicycle,2016,4,9,19,50,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22148,239514,Theft of Bicycle,2016,12,15,12,0,53XX VINE ST,Arbutus Ridge,488371.308497,5453909.230330001
22149,245096,Theft of Bicycle,2016,5,23,0,0,8XX W 7TH AVE,Fairview,491013.633033,5456939.42636
22150,226560,Theft of Bicycle,2016,4,28,20,30,16XX BEACH AVE,West End,489679.44148800004,5458940.06238
22151,239513,Theft of Bicycle,2016,4,3,0,0,53XX PRINCE ALBERT ST,Kensington-Cedar Cottage,493583.57392,5453688.09518
22152,237411,Theft of Bicycle,2016,5,13,8,30,3XX W 8TH AVE,Mount Pleasant,491867.886886,5456793.332830001
22153,239493,Theft of Bicycle,2016,3,9,9,0,53XX EAST BLVD,Shaughnessy,488728.137868,5453889.42079
22154,222651,Theft of Bicycle,2016,6,28,22,0,11XX W 12TH AVE,Fairview,490560.004066,5456441.881440001
22155,225520,Theft of Bicycle,2016,3,24,19,10,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22156,222337,Theft of Bicycle,2016,9,28,6,25,11XX MAINLAND ST,Central Business District,491230.73420600005,5458088.685430001
22157,232496,Theft of Bicycle,2016,4,5,22,9,23XX W 3RD AVE,Kitsilano,488483.366555,5457388.19735
22158,247324,Theft of Bicycle,2016,5,1,16,0,BUTE ST / W PENDER ST,Central Business District,491027.553954,5459520.05521
22159,246806,Theft of Bicycle,2016,7,22,13,0,BARCLAY ST / BURRARD ST,West End,490911.16026800004,5458799.3800800005
22160,231458,Theft of Bicycle,2016,2,2,17,0,21XX W 2ND AVE,Kitsilano,488844.886575,5457477.117930001
22161,231457,Theft of Bicycle,2016,1,25,20,30,21XX W 2ND AVE,Kitsilano,488844.886575,5457477.117930001
22162,222311,Theft of Bicycle,2016,5,24,0,0,11XX LAURIER AVE,Shaughnessy,490424.30616700003,5455331.58744
22163,239433,Theft of Bicycle,2016,6,16,16,0,51XX ARBUTUS ST,Arbutus Ridge,488699.94366099994,5454159.789919999
22164,245110,Theft of Bicycle,2016,11,22,17,45,8XX W 8TH AVE,Fairview,491045.956438,5456845.1626699995
22165,245657,Theft of Bicycle,2016,6,28,8,46,9XX CARDERO ST,West End,490217.684248,5459478.43012
22166,238344,Theft of Bicycle,2016,8,22,14,40,45XX W 10TH AVE,West Point Grey,484625.779391,5456815.514169999
22167,222606,Theft of Bicycle,2016,8,3,16,59,11XX STATION ST,Strathcona,492837.185486,5458016.10972
22168,238343,Theft of Bicycle,2016,2,12,17,40,45XX W 10TH AVE,West Point Grey,484625.779391,5456815.514169999
22169,231800,Theft of Bicycle,2016,10,7,8,35,22XX EDDINGTON DR,Arbutus Ridge,488484.137622,5454828.3074199995
22170,232737,Theft of Bicycle,2016,5,17,15,33,24XX MAIN ST,Mount Pleasant,492666.04273000004,5456764.28931
22171,232423,Theft of Bicycle,2016,9,5,18,15,23XX SCOTIA ST,Mount Pleasant,492799.389405,5456847.98789
22172,237414,Theft of Bicycle,2016,11,21,18,0,3XX W BROADWAY AVE,Mount Pleasant,491832.467597,5456722.29645
22173,238275,Theft of Bicycle,2016,8,19,8,30,45XX CLANCY LORANGER WAY,Riley Park,492210.16545200004,5454591.79353
22174,231801,Theft of Bicycle,2016,10,12,8,40,22XX EDDINGTON DR,Arbutus Ridge,488484.137622,5454828.3074199995
22175,226579,Theft of Bicycle,2016,8,26,0,0,16XX CHARLES ST,Grandview-Woodland,494806.272338,5457807.970430001
22176,245548,Theft of Bicycle,2016,7,22,18,0,9XX CANADA PL,Central Business District,491609.29058000003,5459492.633769999
22177,229861,Theft of Bicycle,2016,8,15,10,59,1XX KEEFER ST,Central Business District,492579.93503,5458506.93191
22178,226504,Theft of Bicycle,2016,1,28,22,0,16XX BARCLAY ST,West End,490165.97479300003,5459538.66409
22179,229860,Theft of Bicycle,2016,3,16,15,30,1XX KEEFER ST,Central Business District,492579.93503,5458506.93191
22180,247367,Theft of Bicycle,2016,5,2,9,0,CAMBIE ST / W 10TH AVE,Fairview,491634.88868100004,5456614.88236
22181,226520,Theft of Bicycle,2016,6,12,8,30,16XX BAYSHORE DR,Central Business District,490590.280046,5459861.53665
22182,226573,Theft of Bicycle,2016,4,10,18,30,16XX BURNABY ST,West End,489775.50646199996,5459146.27831
22183,245668,Theft of Bicycle,2016,9,8,19,0,9XX COMMERCIAL DR,Grandview-Woodland,494948.91836199997,5458157.09358
22184,248537,Theft of Bicycle,2016,8,29,11,56,DENMAN ST / HARO ST,West End,490072.32484200003,5459789.93128
22185,237057,Theft of Bicycle,2016,11,11,20,0,3XX E 6TH AVE,Mount Pleasant,492867.281186,5456974.96733
22186,238351,Theft of Bicycle,2016,10,12,12,47,45XX W 10TH AVE,West Point Grey,484774.289954,5456802.59676
22187,222622,Theft of Bicycle,2016,5,3,20,0,11XX VICTORIA DR,Grandview-Woodland,495228.146841,5457961.09672
22188,237412,Theft of Bicycle,2016,9,8,8,0,3XX W 8TH AVE,Mount Pleasant,491873.105821,5456793.18503
22189,232501,Theft of Bicycle,2016,10,4,11,30,23XX W 40TH AVE,Arbutus Ridge,488381.668385,5453654.7512300005
22190,222613,Theft of Bicycle,2016,8,18,15,0,11XX THURLOW ST,West End,490574.96638500004,5458747.90142
22191,247323,Theft of Bicycle,2016,5,1,14,0,BUTE ST / W PENDER ST,Central Business District,491027.553954,5459520.05521
22192,235855,Theft of Bicycle,2016,9,22,15,0,34XX ADANAC ST,Hastings-Sunrise,497815.99255699996,5458293.164919999
22193,245108,Theft of Bicycle,2016,12,13,0,1,8XX W 8TH AVE,Fairview,491045.60818999994,5456845.17632
22194,235890,Theft of Bicycle,2016,10,2,23,0,34XX CROWLEY DR,Renfrew-Collingwood,497691.550333,5453819.195780001
22195,229900,Theft of Bicycle,2016,12,20,21,40,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22196,239495,Theft of Bicycle,2016,5,6,8,55,53XX EAST BLVD,Shaughnessy,488728.137868,5453889.42079
22197,239485,Theft of Bicycle,2016,3,23,16,0,53XX CHESTER ST,Kensington-Cedar Cottage,493508.77818100003,5453785.96389
22198,238350,Theft of Bicycle,2016,6,22,20,32,45XX W 10TH AVE,West Point Grey,484774.289954,5456802.59676
22199,231459,Theft of Bicycle,2016,7,17,0,0,21XX W 2ND AVE,Kitsilano,488844.886575,5457477.117930001
22200,247170,Theft of Bicycle,2016,7,24,18,45,BURRARD ST / SMITHE ST,West End,490950.962404,5458837.64618
22201,236286,Theft of Bicycle,2016,9,20,12,0,36XX RAE AVE,Renfrew-Collingwood,498250.94069899997,5453729.443530001
22202,246805,Theft of Bicycle,2016,6,4,13,0,BARCLAY ST / BURRARD ST,West End,490911.16026800004,5458799.3800800005
22203,248522,Theft of Bicycle,2016,5,25,1,46,DAVIE ST / THURLOW ST,West End,490456.65070399997,5458633.77173
22204,231453,Theft of Bicycle,2016,8,16,10,15,21XX W 2ND AVE,Kitsilano,488752.744379,5457470.378740001
22205,248523,Theft of Bicycle,2016,6,30,13,30,DAVIE ST / THURLOW ST,West End,490456.65070399997,5458633.77173
22206,236189,Theft of Bicycle,2016,8,14,9,0,35XX W 48TH AVE,Kerrisdale,486526.986518,5452875.79765
22207,243580,Theft of Bicycle,2016,9,15,0,1,7XX W 68TH AVE,Marpole,490992.719033,5450834.19222
22208,245283,Theft of Bicycle,2016,8,10,23,0,9XX BEATTY ST,Central Business District,491546.354109,5458164.09179
22209,236274,Theft of Bicycle,2016,5,13,20,51,36XX NANAIMO ST,Renfrew-Collingwood,495885.78298,5455428.5242
22210,229896,Theft of Bicycle,2016,10,9,0,0,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22211,229895,Theft of Bicycle,2016,10,6,13,52,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22212,229894,Theft of Bicycle,2016,8,25,22,0,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22213,239449,Theft of Bicycle,2016,7,22,16,0,51XX VICTORIA DR,Kensington-Cedar Cottage,495233.335415,5453934.5768800005
22214,225539,Theft of Bicycle,2016,10,14,18,40,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22215,247352,Theft of Bicycle,2016,6,18,17,0,CAMBIE ST / W 10TH AVE,Fairview,491634.886761,5456614.88088
22216,232448,Theft of Bicycle,2016,11,21,8,0,23XX VINE ST,Kitsilano,488537.306731,5456991.22023
22217,229893,Theft of Bicycle,2016,8,10,0,0,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22218,239711,Theft of Bicycle,2016,2,22,12,12,59XX CHESTER ST,Sunset,493498.93624300003,5453108.81491
22219,225538,Theft of Bicycle,2016,9,11,17,20,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22220,225537,Theft of Bicycle,2016,8,19,11,30,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22221,238555,Theft of Bicycle,2016,10,12,22,0,49XX MCGEER ST,Renfrew-Collingwood,497613.00617,5454128.3159
22222,237080,Theft of Bicycle,2016,7,17,10,0,3XX E 8TH AVE,Mount Pleasant,492812.35478199995,5456775.38682
22223,239713,Theft of Bicycle,2016,12,23,18,26,59XX COLLINGWOOD ST,Dunbar-Southlands,486750.69434399996,5453287.142530001
22224,231463,Theft of Bicycle,2016,8,22,19,0,21XX W 2ND AVE,Kitsilano,488850.98585500004,5457467.81139
22225,243586,Theft of Bicycle,2016,11,13,0,0,7XX W 70TH AVE,Marpole,491040.026105,5450634.10488
22226,243993,Theft of Bicycle,2016,7,29,9,30,8X PACIFIC BLVD,Central Business District,492272.48267600004,5458261.478730001
22227,232456,Theft of Bicycle,2016,5,7,13,0,23XX W 14TH AVE,Kitsilano,488479.26168199995,5456285.74443
22228,229668,Theft of Bicycle,2016,6,17,17,0,1XX E 8TH AVE,Mount Pleasant,492589.224833,5456772.622169999
22229,224131,Theft of Bicycle,2016,9,11,16,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
22230,245664,Theft of Bicycle,2016,8,8,18,0,9XX CHILCO ST,West End,489816.550587,5459950.4319
22231,229689,Theft of Bicycle,2016,7,20,21,0,1XX E CORDOVA ST,Central Business District,492574.640974,5458843.745709999
22232,226529,Theft of Bicycle,2016,8,25,22,0,16XX BAYSHORE DR,Central Business District,490596.678294,5459868.06929
22233,225536,Theft of Bicycle,2016,8,16,21,40,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22234,232462,Theft of Bicycle,2016,6,22,19,30,23XX W 1ST AVE,Kitsilano,488440.227754,5457586.17978
22235,229897,Theft of Bicycle,2016,10,30,17,23,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22236,248457,Theft of Bicycle,2016,7,1,17,0,DAVIE ST / MARINASIDE CRES,Central Business District,491269.310971,5457816.84963
22237,239442,Theft of Bicycle,2016,6,3,13,30,51XX GLADSTONE ST,Kensington-Cedar Cottage,495484.11654300004,5453892.84788
22238,222318,Theft of Bicycle,2016,5,8,21,30,11XX MAIN ST,Strathcona,492741.21776,5458012.55908
22239,237073,Theft of Bicycle,2016,11,7,17,0,3XX E 7TH AVE,Mount Pleasant,493002.63562799996,5456869.74017
22240,225543,Theft of Bicycle,2016,8,8,17,38,14XX QUEBEC ST,Central Business District,492586.58630699996,5457740.92971
22241,236256,Theft of Bicycle,2016,5,7,22,0,36XX E 28TH AVE,Renfrew-Collingwood,498115.782661,5454726.005919999
22242,238277,Theft of Bicycle,2016,6,7,15,30,45XX CLANCY LORANGER WAY,Riley Park,492215.53825100005,5454584.39447
22243,236254,Theft of Bicycle,2016,7,6,18,57,36XX DEASE LANE,Killarney,498169.863781,5452197.729590001
22244,248431,Theft of Bicycle,2016,5,13,19,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
22245,247347,Theft of Bicycle,2016,11,1,8,30,CAMBIE ST / SW MARINE DR,Marpole,491461.777093,5450810.059880001
22246,248432,Theft of Bicycle,2016,6,17,22,0,DAVIE ST / HOWE ST,Central Business District,490748.590379,5458346.31836
22247,224129,Theft of Bicycle,2016,7,23,17,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
22248,224130,Theft of Bicycle,2016,7,25,18,15,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
22249,236249,Theft of Bicycle,2016,5,21,15,0,36XX COQUIHALLA DR,Killarney,498067.59749200003,5452238.413819999
22250,236248,Theft of Bicycle,2016,1,14,22,0,36XX COMMERCIAL ST,Kensington-Cedar Cottage,495042.92845699994,5455502.07383
22251,229899,Theft of Bicycle,2016,11,8,20,0,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22252,224127,Theft of Bicycle,2016,4,1,16,0,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
22253,244012,Theft of Bicycle,2016,6,19,16,30,8X W 1ST AVE,Mount Pleasant,492272.143342,5457513.47932
22254,225313,Theft of Bicycle,2016,6,4,19,0,14XX JOHNSTON ST,Fairview,490211.641437,5457646.608109999
22255,244011,Theft of Bicycle,2016,5,21,21,0,8X W 1ST AVE,Mount Pleasant,492272.143342,5457513.47932
22256,244010,Theft of Bicycle,2016,5,21,14,0,8X W 1ST AVE,Mount Pleasant,492272.143342,5457513.47932
22257,244009,Theft of Bicycle,2016,4,13,20,5,8X W 1ST AVE,Mount Pleasant,492272.143342,5457513.47932
22258,222700,Theft of Bicycle,2016,5,16,12,0,11XX W BROADWAY AVE,Fairview,490520.207725,5456748.299319999
22259,248921,Theft of Bicycle,2016,6,1,12,0,E 15TH AVE / SOPHIA ST,Mount Pleasant,492839.58326800005,5456082.83284
22260,223672,Theft of Bicycle,2016,4,22,22,30,12XX W 12TH AVE,Fairview,490387.313647,5456449.23659
22261,232440,Theft of Bicycle,2016,2,15,23,0,23XX TURNER ST,Grandview-Woodland,495845.268355,5458480.75614
22262,229898,Theft of Bicycle,2016,11,2,19,0,1XX KEEFER ST,Central Business District,492720.274175,5458526.32891
22263,244027,Theft of Bicycle,2016,4,18,12,5,8X W GEORGIA ST,Central Business District,492064.82928299997,5458267.55938
22264,224203,Theft of Bicycle,2016,7,21,18,0,13XX E 15TH AVE,Mount Pleasant,494400.893059,5455985.53066
22265,248402,Theft of Bicycle,2016,5,25,22,0,DAVIE ST / HOMER ST,Central Business District,491033.254917,5458061.68294
22266,223646,Theft of Bicycle,2016,6,10,19,30,12XX W 11TH AVE,Fairview,490286.340084,5456543.4913
22267,236230,Theft of Bicycle,2016,7,21,22,0,36XX CAMBIE ST,South Cambie,491608.029611,5455549.76935
22268,239471,Theft of Bicycle,2016,6,8,22,0,52XX NANAIMO ST,Kensington-Cedar Cottage,495719.617343,5453840.08732
22269,226844,Theft of Bicycle,2016,3,23,13,0,16XX HARO ST,West End,490276.983818,5459596.92103
22270,248477,Theft of Bicycle,2016,7,8,14,30,DAVIE ST / PACIFIC BLVD,Central Business District,491162.9519,5457932.71495
22271,246881,Theft of Bicycle,2016,6,17,6,0,BEATTY ST / DUNSMUIR VIA,Central Business District,491960.378642,5458570.85702
22272,238360,Theft of Bicycle,2016,6,22,17,0,45XX W 13TH AVE,West Point Grey,484573.32215699996,5456513.4435
22273,229690,Theft of Bicycle,2016,10,11,10,0,1XX E CORDOVA ST,Central Business District,492574.640974,5458843.745709999
22274,229885,Theft of Bicycle,2016,12,3,22,0,1XX KEEFER ST,Central Business District,492710.40121599997,5458526.6525
22275,238516,Theft of Bicycle,2016,10,17,16,20,48XX ONTARIO ST,Riley Park,492327.03102,5454240.0067
22276,232751,Theft of Bicycle,2016,3,2,22,0,24XX PARKER ST,Hastings-Sunrise,495927.373721,5458113.41711
22277,239476,Theft of Bicycle,2016,3,30,21,0,52XX ROSS ST,Kensington-Cedar Cottage,494002.650592,5453852.18243
22278,229695,Theft of Bicycle,2016,3,1,5,6,1XX E CORDOVA ST,Central Business District,492606.14489799994,5458851.79502
22279,225529,Theft of Bicycle,2016,5,23,15,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22280,243962,Theft of Bicycle,2016,8,11,14,0,89XX STANLEY PARK DR,Stanley Park,489232.126788,5460019.45694
22281,225528,Theft of Bicycle,2016,5,22,12,50,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22282,238276,Theft of Bicycle,2016,9,29,15,25,45XX CLANCY LORANGER WAY,Riley Park,492210.16545200004,5454591.79353
22283,225527,Theft of Bicycle,2016,5,21,16,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22284,225526,Theft of Bicycle,2016,5,21,13,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22285,239478,Theft of Bicycle,2016,8,19,16,25,52XX SHERBROOKE ST,Kensington-Cedar Cottage,494072.258866,5453788.22913
22286,225525,Theft of Bicycle,2016,5,19,15,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22287,238558,Theft of Bicycle,2016,9,9,23,30,49XX MOSS ST,Renfrew-Collingwood,496753.339775,5454201.4878
22288,225524,Theft of Bicycle,2016,5,16,11,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22289,224128,Theft of Bicycle,2016,4,17,15,30,13XX CARTWRIGHT ST,Fairview,490272.10770200007,5457451.2753
22290,225523,Theft of Bicycle,2016,5,13,21,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22291,225522,Theft of Bicycle,2016,4,21,13,41,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22292,238353,Theft of Bicycle,2016,8,14,6,10,45XX W 11TH AVE,West Point Grey,484591.596563,5456706.0946
22293,225530,Theft of Bicycle,2016,6,3,16,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22294,238368,Theft of Bicycle,2016,3,30,13,30,45XX W 16TH AVE,West Point Grey,484686.246941,5456207.20904
22295,239470,Theft of Bicycle,2016,7,22,16,0,52XX MELBOURNE ST,Renfrew-Collingwood,497909.174686,5453683.55212
22296,243972,Theft of Bicycle,2016,5,14,15,0,8X E PENDER ST,Central Business District,492539.913245,5458633.42766
22297,236229,Theft of Bicycle,2016,3,17,18,0,36XX CAMBIE ST,South Cambie,491608.029611,5455549.76935
22298,231464,Theft of Bicycle,2016,9,17,16,30,21XX W 2ND AVE,Kitsilano,488882.676653,5457466.98322
22299,225535,Theft of Bicycle,2016,8,5,11,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22300,222738,Theft of Bicycle,2016,3,7,17,30,11XX W GEORGIA ST,Central Business District,490917.55248500005,5459358.83182
22301,243983,Theft of Bicycle,2016,2,29,18,25,8X KEEFER PL,Central Business District,492190.84616300004,5458546.5987599995
22302,238727,Theft of Bicycle,2016,3,1,6,36,4XX E 10TH AVE,Mount Pleasant,493070.387751,5456538.12569
22303,225534,Theft of Bicycle,2016,7,26,15,0,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22304,230605,Theft of Bicycle,2016,7,21,23,0,1XX WALTER HARDWICK AVE,Mount Pleasant,492107.46450299997,5457588.30779
22305,243979,Theft of Bicycle,2016,9,19,17,35,8X EXPO BLVD,Central Business District,492192.33447600005,5458427.78938
22306,231452,Theft of Bicycle,2016,5,22,16,30,21XX W 2ND AVE,Kitsilano,488752.744379,5457470.378740001
22307,243978,Theft of Bicycle,2016,6,7,22,0,8X EXPO BLVD,Central Business District,492192.33447600005,5458427.78938
22308,225533,Theft of Bicycle,2016,7,13,0,15,14XX QUEBEC ST,Mount Pleasant,492586.25315500004,5457734.67662
22309,238556,Theft of Bicycle,2016,10,19,13,30,49XX MCGEER ST,Renfrew-Collingwood,497613.00617,5454128.3159
22310,222669,Theft of Bicycle,2016,4,17,21,0,11XX W 15TH AVE,Fairview,490572.21347200003,5456124.246259999
22311,235861,Theft of Bicycle,2016,1,5,9,0,34XX BALACLAVA ST,Arbutus Ridge,487315.42186099995,5455991.34209
22312,231619,Theft of Bicycle,2016,8,23,13,40,2200K CAMBIE ST,Mount Pleasant,491657.352697,5456961.24854
