TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,LAT,LON,DATETIME
Theft of Bicycle,2015,11,3,16,30,23XX E HASTINGS ST,Grandview-Woodland,49.28121124803322,-123.0574647318651,2015-11-03 16:30:00
Theft of Bicycle,2015,11,3,17,0,4XX W PENDER ST,Central Business District,49.283016277673354,-123.1122006095275,2015-11-03 17:00:00
Theft of Bicycle,2015,11,3,19,0,18XX ROBSON ST,West End,49.2918325428501,-123.1359369980045,2015-11-03 19:00:00
Theft of Bicycle,2015,11,4,0,19,20XX TRIUMPH ST,Grandview-Woodland,49.2839635392273,-123.06290411686412,2015-11-04 00:19:00
Theft of Bicycle,2015,11,4,9,30,22XX W 10TH AVE,Kitsilano,49.26294523556056,-123.15575025732724,2015-11-04 09:30:00
Theft of Bicycle,2015,11,4,16,55,8X W PENDER ST,Central Business District,49.28094148376255,-123.10712794519618,2015-11-04 16:55:00
Theft of Bicycle,2015,11,4,17,0,3XX TERMINAL AVE,Strathcona,49.27232905912653,-123.09779108941537,2015-11-04 17:00:00
Theft of Bicycle,2015,11,4,17,30,27XX W 4TH AVE,Kitsilano,49.268319694141745,-123.16687087944408,2015-11-04 17:30:00
Theft of Bicycle,2015,11,4,18,0,11XX MAINLAND ST,Central Business District,49.27503022851784,-123.1214481213107,2015-11-04 18:00:00
Theft of Bicycle,2015,11,4,18,5,10XX W 32ND AVE,Shaughnessy,49.242494816146476,-123.12966308999007,2015-11-04 18:05:00
Theft of Bicycle,2015,11,4,18,40,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2015-11-04 18:40:00
Theft of Bicycle,2015,11,4,21,0,13XX E 10TH AVE,Kensington-Cedar Cottage,49.26136445510959,-123.07728907420913,2015-11-04 21:00:00
Theft of Bicycle,2015,11,5,0,0,3XX E 14TH AVE,Mount Pleasant,49.25838237824289,-123.09712021465059,2015-11-05 00:00:00
Theft of Bicycle,2015,11,5,8,0,23XX W 41ST AVE,Arbutus Ridge,49.23469658678544,-123.16005992609756,2015-11-05 08:00:00
Theft of Bicycle,2015,11,5,8,45,45XX CLANCY LORANGER WAY,Riley Park,49.24405039807936,-123.10702602310472,2015-11-05 08:45:00
Theft of Bicycle,2015,11,5,9,40,12XX MELVILLE ST,Central Business District,49.28787711213374,-123.12431686814854,2015-11-05 09:40:00
Theft of Bicycle,2015,11,5,12,30,5X W HASTINGS ST,Central Business District,49.28178274031418,-123.10576986008901,2015-11-05 12:30:00
Theft of Bicycle,2015,11,5,17,4,5XX W HASTINGS ST,Central Business District,49.28441356117232,-123.11238089298,2015-11-05 17:04:00
Theft of Bicycle,2015,11,5,17,25,10XX CANADA PL,Central Business District,49.28878069651127,-123.11774666796366,2015-11-05 17:25:00
Theft of Bicycle,2015,11,5,17,30,7XX PACIFIC BLVD,Central Business District,49.27618300357661,-123.11006554701186,2015-11-05 17:30:00
Theft of Bicycle,2015,11,5,18,15,12XX NICOLA ST,West End,49.283350010904165,-123.13907701668667,2015-11-05 18:15:00
Theft of Bicycle,2015,11,5,18,30,7XX PACIFIC BLVD,Central Business District,49.27611295165821,-123.1104017016865,2015-11-05 18:30:00
Theft of Bicycle,2015,11,5,18,30,16XX MAIN ST,Mount Pleasant,49.27106074441444,-123.1006368231089,2015-11-05 18:30:00
Theft of Bicycle,2015,11,5,19,0,16XX MAIN ST,Mount Pleasant,49.27106074441444,-123.1006368231089,2015-11-05 19:00:00
Theft of Bicycle,2015,11,5,20,0,9XX BURRARD ST,Central Business District,49.2821784583318,-123.12440607717238,2015-11-05 20:00:00
Theft of Bicycle,2015,11,6,0,0,22XX W 8TH AVE,Kitsilano,49.264841317681416,-123.1559049890298,2015-11-06 00:00:00
Theft of Bicycle,2015,11,6,7,0,20XX ALMA ST,West Point Grey,49.26792228943364,-123.18578226066336,2015-11-06 07:00:00
Theft of Bicycle,2015,11,6,9,0,38XX W 16TH AVE,West Point Grey,49.258090210108165,-123.1886095411732,2015-11-06 09:00:00
Theft of Bicycle,2015,11,6,9,30,16XX CYPRESS ST,Kitsilano,49.271386504364585,-123.14791207174933,2015-11-06 09:30:00
Theft of Bicycle,2015,11,6,15,45,33XX MAIN ST,Riley Park,49.255618636359834,-123.10132557879578,2015-11-06 15:45:00
Theft of Bicycle,2015,11,6,18,0,8XX E 7TH AVE,Mount Pleasant,49.264352916503796,-123.0866191257133,2015-11-06 18:00:00
Theft of Bicycle,2015,11,6,20,20,X ATHLETES WAY,Mount Pleasant,49.271548604785416,-123.10466400263282,2015-11-06 20:20:00
Theft of Bicycle,2015,11,6,22,0,7XX MAIN ST,Strathcona,49.27826014745789,-123.09973393740442,2015-11-06 22:00:00
Theft of Bicycle,2015,11,7,7,4,15XX MAIN ST,Strathcona,49.27262872814734,-123.09988722215142,2015-11-07 07:04:00
Theft of Bicycle,2015,11,7,18,16,23XX WALL ST,Grandview-Woodland,49.29050476038264,-123.05718420104597,2015-11-07 18:16:00
Theft of Bicycle,2015,11,8,11,0,4XX E 54TH AVE,Sunset,49.220903581134486,-123.09596432051602,2015-11-08 11:00:00
Theft of Bicycle,2015,11,8,12,49,14XX BURRARD ST,Central Business District,49.27631089577257,-123.13323315214713,2015-11-08 12:49:00
Theft of Bicycle,2015,11,8,16,0,12XX COMOX ST,West End,49.28349256919037,-123.13179516848183,2015-11-08 16:00:00
Theft of Bicycle,2015,11,8,21,0,20XX COLLINGWOOD ST,Kitsilano,49.268293729117254,-123.18180115119911,2015-11-08 21:00:00
Theft of Bicycle,2015,11,8,22,3,33XX W 3RD AVE,Kitsilano,49.26937649776652,-123.17879064206984,2015-11-08 22:03:00
Theft of Bicycle,2015,11,9,6,0,4XX SW MARINE DR,Marpole,49.21081411689373,-123.11580336200745,2015-11-09 06:00:00
Theft of Bicycle,2015,11,9,8,30,35XX W BROADWAY AVE,Kitsilano,49.26435364812075,-123.18237649270296,2015-11-09 08:30:00
Theft of Bicycle,2015,11,9,12,0,2XX E 4TH AVE,Mount Pleasant,49.267344529011474,-123.1000032816992,2015-11-09 12:00:00
Theft of Bicycle,2015,11,9,17,46,17XX E 6TH AVE,Grandview-Woodland,49.2650327874093,-123.06908711926854,2015-11-09 17:46:00
Theft of Bicycle,2015,11,9,18,0,6XX NICOLA ST,Central Business District,49.2899088738337,-123.12912732466457,2015-11-09 18:00:00
Theft of Bicycle,2015,11,10,8,30,19XX ROBSON ST,West End,49.29261268923859,-123.13731136800158,2015-11-10 08:30:00
Theft of Bicycle,2015,11,10,8,30,9XX E 17TH AVE,Kensington-Cedar Cottage,49.25544678527475,-123.08466534152849,2015-11-10 08:30:00
Theft of Bicycle,2015,11,10,10,0,66XX TUAM PL,Killarney,49.22324231881458,-123.02704689842429,2015-11-10 10:00:00
Theft of Bicycle,2015,11,10,18,20,10XX BURRARD ST,West End,49.2802852870512,-123.12745793760524,2015-11-10 18:20:00
Theft of Bicycle,2015,11,10,19,45,8XX HAMILTON ST,Central Business District,49.27839037386664,-123.11652884880785,2015-11-10 19:45:00
Theft of Bicycle,2015,11,11,0,0,18XX E 11TH AVE,Kensington-Cedar Cottage,49.26040274667093,-123.06775748732193,2015-11-11 00:00:00
Theft of Bicycle,2015,11,11,15,0,CROWE ST / W 2ND AVE,Mount Pleasant,49.268259498202326,-123.11150100006599,2015-11-11 15:00:00
Theft of Bicycle,2015,11,11,17,42,6XX W 41ST AVE,Oakridge,49.233585547125266,-123.120147941641,2015-11-11 17:42:00
Theft of Bicycle,2015,11,11,20,0,10XX BURRARD ST,West End,49.280462639560554,-123.12719171335057,2015-11-11 20:00:00
Theft of Bicycle,2015,11,11,22,0,40XX SPRINGTREE DR,Arbutus Ridge,49.25002146668519,-123.15383792433468,2015-11-11 22:00:00
Theft of Bicycle,2015,11,12,3,30,5XX E 10TH AVE,Mount Pleasant,49.2614722932111,-123.09281163910381,2015-11-12 03:30:00
Theft of Bicycle,2015,11,12,20,0,31XX GOLDEN LINK CRES,Killarney,49.218005441742655,-123.03890917499065,2015-11-12 20:00:00
Theft of Bicycle,2015,11,13,8,0,30XX WOODLAND DR,Kensington-Cedar Cottage,49.25777520979605,-123.07377780632564,2015-11-13 08:00:00
Theft of Bicycle,2015,11,13,8,30,15XX YEW ST,Kitsilano,49.27209664007899,-123.1550595858072,2015-11-13 08:30:00
Theft of Bicycle,2015,11,13,9,30,5XX SEYMOUR ST,Central Business District,49.283483388085244,-123.11473002375024,2015-11-13 09:30:00
Theft of Bicycle,2015,11,13,9,30,RICHARDS ST / SMITHE ST,Central Business District,49.27904909815974,-123.11947840008084,2015-11-13 09:30:00
Theft of Bicycle,2015,11,13,15,30,1XX VICTORIA DR,Grandview-Woodland,49.283770392716654,-123.06547841503297,2015-11-13 15:30:00
Theft of Bicycle,2015,11,13,17,30,9XX W 18TH AVE,South Cambie,49.25532001370249,-123.12477752590485,2015-11-13 17:30:00
Theft of Bicycle,2015,11,13,19,10,LAUREL ST / W 10TH AVE,Fairview,49.262414398204506,-123.12535510008605,2015-11-13 19:10:00
Theft of Bicycle,2015,11,13,20,30,22XX SKIPPER PL,Victoria-Fraserview,49.207484009748626,-123.06123662352265,2015-11-13 20:30:00
Theft of Bicycle,2015,11,13,22,0,ASH ST / W 10TH AVE,Fairview,49.262280598198736,-123.11757020007784,2015-11-13 22:00:00
Theft of Bicycle,2015,11,14,16,19,5XX W HASTINGS ST,Central Business District,49.28441356117232,-123.11238089298,2015-11-14 16:19:00
Theft of Bicycle,2015,11,14,17,30,8X W PENDER ST,Central Business District,49.28094148376255,-123.10712794519618,2015-11-14 17:30:00
Theft of Bicycle,2015,11,14,18,0,5XX NELSON ST,Central Business District,49.27834901526278,-123.12154409023219,2015-11-14 18:00:00
Theft of Bicycle,2015,11,14,21,0,21XX W 46TH AVE,Kerrisdale,49.22984662595211,-123.15617659194959,2015-11-14 21:00:00
Theft of Bicycle,2015,11,15,12,0,23XX YORK AVE,Kitsilano,49.27178698528657,-123.15823361958486,2015-11-15 12:00:00
Theft of Bicycle,2015,11,15,15,0,1XX W 49TH AVE,Oakridge,49.22577407969557,-123.10851388781155,2015-11-15 15:00:00
Theft of Bicycle,2015,11,15,16,55,TAYLOR ST / W PENDER ST,Central Business District,49.28070969818955,-123.10559520004928,2015-11-15 16:55:00
Theft of Bicycle,2015,11,15,21,0,4XX W 21ST AVE,Riley Park,49.252102406210525,-123.11424768560185,2015-11-15 21:00:00
Theft of Bicycle,2015,11,16,7,35,4XX W GEORGIA ST,Central Business District,49.28107010602451,-123.11588060412276,2015-11-16 07:35:00
Theft of Bicycle,2015,11,16,9,0,21XX E 19TH AVE,Kensington-Cedar Cottage,49.252725338124804,-123.06115866923403,2015-11-16 09:00:00
Theft of Bicycle,2015,11,16,11,50,COLUMBIA ST / POWELL ST,Central Business District,49.28324109819084,-123.10218400004054,2015-11-16 11:50:00
Theft of Bicycle,2015,11,16,13,37,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2015-11-16 13:37:00
Theft of Bicycle,2015,11,16,16,26,13XX HARO ST,West End,49.286364266692445,-123.12976491260228,2015-11-16 16:26:00
Theft of Bicycle,2015,11,16,22,25,4XX W PENDER ST,Central Business District,49.282767921901076,-123.11201521977713,2015-11-16 22:25:00
Theft of Bicycle,2015,11,17,18,30,CAMBIE ST / W BROADWAY AVE,Fairview,49.26320789816475,-123.11492570006253,2015-11-17 18:30:00
Theft of Bicycle,2015,11,17,19,0,23XX CAMBIE ST,Mount Pleasant,49.26481984089195,-123.11468211310434,2015-11-17 19:00:00
Theft of Bicycle,2015,11,17,21,0,18XX E 13TH AVE,Kensington-Cedar Cottage,49.25862040305601,-123.06718746351814,2015-11-17 21:00:00
Theft of Bicycle,2015,11,17,21,0,1XX KEEFER ST,Central Business District,49.27950822447677,-123.10131258371275,2015-11-17 21:00:00
Theft of Bicycle,2015,11,17,22,57,DUNSMUIR ST / HAMILTON ST,Central Business District,49.28109209820198,-123.11250750006151,2015-11-17 22:57:00
Theft of Bicycle,2015,11,18,7,0,2XX E 7TH AVE,Mount Pleasant,49.26461940318722,-123.09984305994338,2015-11-18 07:00:00
Theft of Bicycle,2015,11,18,10,0,18XX W 1ST AVE,Kitsilano,49.27065339703701,-123.14725534880293,2015-11-18 10:00:00
Theft of Bicycle,2015,11,18,14,0,8X W PENDER ST,Central Business District,49.28094148376255,-123.10712794519618,2015-11-18 14:00:00
Theft of Bicycle,2015,11,18,22,52,RICHARDS ST / W PENDER ST,Central Business District,49.28341649817458,-123.11286440006637,2015-11-18 22:52:00
Theft of Bicycle,2015,11,19,0,0,8XX E 7TH AVE,Mount Pleasant,49.26434872591422,-123.08612057666392,2015-11-19 00:00:00
Theft of Bicycle,2015,11,19,9,48,BEATTY ST / DUNSMUIR ST,Central Business District,49.27983959819558,-123.11053780005413,2015-11-19 09:48:00
Theft of Bicycle,2015,11,19,11,0,17XX WILLIAM ST,Grandview-Woodland,49.273984780837736,-123.06859896198985,2015-11-19 11:00:00
Theft of Bicycle,2015,11,19,15,0,5XX W 8TH AVE,Fairview,49.264193070109776,-123.11628291466079,2015-11-19 15:00:00
Theft of Bicycle,2015,11,19,17,30,3XX W HASTINGS ST,Central Business District,49.282833274370006,-123.10996495727223,2015-11-19 17:30:00
Theft of Bicycle,2015,11,19,21,33,BEATTY ST / W PENDER ST,Central Business District,49.281220598137075,-123.10845900005859,2015-11-19 21:33:00
Theft of Bicycle,2015,11,19,22,0,19XX W 11TH AVE,Kitsilano,49.2618395151648,-123.14912475135823,2015-11-19 22:00:00
Theft of Bicycle,2015,11,20,0,0,5XX E 12TH AVE,Mount Pleasant,49.25979864054166,-123.0921226673204,2015-11-20 00:00:00
Theft of Bicycle,2015,11,20,11,0,3X W CORDOVA ST,Central Business District,49.282579888254624,-123.10524719443126,2015-11-20 11:00:00
Theft of Bicycle,2015,11,20,11,0,1XX ROUNDHOUSE MEWS,Central Business District,49.273493050975866,-123.12243772833301,2015-11-20 11:00:00
Theft of Bicycle,2015,11,21,1,0,22XX YORK AVE,Kitsilano,49.27173633435152,-123.15543417865908,2015-11-21 01:00:00
Theft of Bicycle,2015,11,21,10,0,26XX W 3RD AVE,Kitsilano,49.26916031542758,-123.16500800825125,2015-11-21 10:00:00
Theft of Bicycle,2015,11,21,11,2,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2015-11-21 11:02:00
Theft of Bicycle,2015,11,21,13,17,7XX PACIFIC BLVD,Central Business District,49.27626699398496,-123.10990440617873,2015-11-21 13:17:00
Theft of Bicycle,2015,11,21,17,30,25XX KITCHENER ST,Hastings-Sunrise,49.27233886932016,-123.0531478020559,2015-11-21 17:30:00
Theft of Bicycle,2015,11,21,18,0,HELMCKEN ST / HOMER ST,Central Business District,49.27629109816864,-123.12167380008611,2015-11-21 18:00:00
Theft of Bicycle,2015,11,22,8,0,8XX E 7TH AVE,Mount Pleasant,49.26434872591422,-123.08612057666392,2015-11-22 08:00:00
Theft of Bicycle,2015,11,22,12,30,DUNSMUIR ST / SEYMOUR ST,Central Business District,49.28298429813097,-123.11539670006326,2015-11-22 12:30:00
Theft of Bicycle,2015,11,22,17,0,11XX W 13TH AVE,Fairview,49.25964241536019,-123.1298177126668,2015-11-22 17:00:00
Theft of Bicycle,2015,11,22,17,0,18XX W 2ND AVE,Kitsilano,49.269767597975445,-123.1469734773583,2015-11-22 17:00:00
Theft of Bicycle,2015,11,22,19,30,4X E 11TH AVE,Mount Pleasant,49.26119489081484,-123.10413799612702,2015-11-22 19:30:00
Theft of Bicycle,2015,11,23,8,30,1XX KEEFER PL,Central Business District,49.27985063458259,-123.10829101363933,2015-11-23 08:30:00
Theft of Bicycle,2015,11,24,8,10,8XX E 7TH AVE,Mount Pleasant,49.26434872591422,-123.08612057666392,2015-11-24 08:10:00
Theft of Bicycle,2015,11,24,18,0,47XX CULLODEN ST,Kensington-Cedar Cottage,49.241418521383586,-123.0788983948453,2015-11-24 18:00:00
Theft of Bicycle,2015,11,25,0,0,2XX W 2ND AVE,Mount Pleasant,49.26896688696054,-123.11018501075075,2015-11-25 00:00:00
Theft of Bicycle,2015,11,25,6,8,8XX DENMAN ST,West End,49.29051020415044,-123.13700029063911,2015-11-25 06:08:00
Theft of Bicycle,2015,11,25,10,0,TRAFALGAR ST / W 12TH AVE,Kitsilano,49.261187598189906,-123.16477900020925,2015-11-25 10:00:00
Theft of Bicycle,2015,11,25,12,7,GLADSTONE ST / WENONAH ST,Kensington-Cedar Cottage,49.2447215982003,-123.06050660000699,2015-11-25 12:07:00
Theft of Bicycle,2015,11,25,17,30,3XX W GEORGIA ST,Central Business District,49.28023389126564,-123.11478463074529,2015-11-25 17:30:00
Theft of Bicycle,2015,11,25,20,0,19XX ALBERNI ST,West End,49.29336504133253,-123.1363290882607,2015-11-25 20:00:00
Theft of Bicycle,2015,11,25,20,30,25XX SASAMAT ST,West Point Grey,49.26405793100135,-123.20917257126858,2015-11-25 20:30:00
Theft of Bicycle,2015,11,25,21,39,7XX MAIN ST,Strathcona,49.27854249037096,-123.0997107362542,2015-11-25 21:39:00
Theft of Bicycle,2015,11,26,8,30,CAMBIE ST / W BROADWAY AVE,Fairview,49.26320789816475,-123.11492570006253,2015-11-26 08:30:00
Theft of Bicycle,2015,11,26,9,40,26XX LARCH ST,Kitsilano,49.262176480176706,-123.16244096999604,2015-11-26 09:40:00
Theft of Bicycle,2015,11,26,16,35,5XX W 12TH AVE,Fairview,49.26046282887714,-123.11645955478096,2015-11-26 16:35:00
Theft of Bicycle,2015,11,26,21,0,BEATTY ST / W PENDER ST,Central Business District,49.281220598137075,-123.10845900005859,2015-11-26 21:00:00
Theft of Bicycle,2015,11,26,21,0,16XX W 13TH AVE,Fairview,49.259820148746314,-123.1416454746306,2015-11-26 21:00:00
Theft of Bicycle,2015,11,27,9,30,5XX W 2ND AVE,Fairview,49.26635308557481,-123.11564015136075,2015-11-27 09:30:00
Theft of Bicycle,2015,11,27,14,30,6XX LEG IN BOOT SQ,Fairview,49.26765414006525,-123.11904607932854,2015-11-27 14:30:00
Theft of Bicycle,2015,11,27,18,30,8XX UNION ST,Strathcona,49.2773799230631,-123.0863237401688,2015-11-27 18:30:00
Theft of Bicycle,2015,11,27,19,0,27XX LAUREL ST,Fairview,49.260896678723185,-123.12549123346069,2015-11-27 19:00:00
Theft of Bicycle,2015,11,27,21,45,BURRARD ST / HELMCKEN ST,West End,49.28011549812635,-123.12762470009645,2015-11-27 21:45:00
Theft of Bicycle,2015,11,28,7,30,17XX W BROADWAY AVE,Fairview,49.26363404857427,-123.14417842632861,2015-11-28 07:30:00
Theft of Bicycle,2015,11,28,9,30,16XX YEW ST,Kitsilano,49.271516862331175,-123.15495468898959,2015-11-28 09:30:00
Theft of Bicycle,2015,11,28,14,4,5X E HASTINGS ST,Central Business District,49.28146271224399,-123.10327629809757,2015-11-28 14:04:00
Theft of Bicycle,2015,11,28,17,15,3XX COMMERCIAL DR,Grandview-Woodland,49.282051118614675,-123.0703188644707,2015-11-28 17:15:00
Theft of Bicycle,2015,11,28,19,30,5XX RICHARDS ST,Central Business District,49.28266077936076,-123.11409889056989,2015-11-28 19:30:00
Theft of Bicycle,2015,11,28,23,0,18XX HARO ST,West End,49.29161836028317,-123.13791041244268,2015-11-28 23:00:00
Theft of Bicycle,2015,11,29,9,30,5XX GRANVILLE ST,Central Business District,49.28457222673418,-123.11487864673633,2015-11-29 09:30:00
Theft of Bicycle,2015,11,29,12,0,4XX SEYMOUR ST,Central Business District,49.28437894191258,-123.11319949492558,2015-11-29 12:00:00
Theft of Bicycle,2015,11,29,18,0,13XX W 73RD AVE,Marpole,49.20485623233958,-123.13710286834662,2015-11-29 18:00:00
Theft of Bicycle,2015,11,29,20,0,25XX W 1ST AVE,Kitsilano,49.270911793852314,-123.16275019763765,2015-11-29 20:00:00
Theft of Bicycle,2015,11,30,0,0,7XX W 8TH AVE,Fairview,49.26426037651887,-123.12021333984282,2015-11-30 00:00:00
Theft of Bicycle,2015,11,30,9,0,7XX NICOLA ST,West End,49.28881179838342,-123.13097520798144,2015-11-30 09:00:00
Theft of Bicycle,2015,11,30,12,0,7XX E 6TH AVE,Mount Pleasant,49.26516696232379,-123.0875545761947,2015-11-30 12:00:00
Theft of Bicycle,2015,11,30,19,0,12XX W 70TH AVE,Marpole,49.20848965483217,-123.13430964796007,2015-11-30 19:00:00
Theft of Bicycle,2015,12,1,0,0,8XX SEYMOUR ST,Central Business District,49.280381400024496,-123.11939807317864,2015-12-01 00:00:00
Theft of Bicycle,2015,12,1,0,0,12XX NELSON ST,West End,49.284189568115735,-123.13056604906218,2015-12-01 00:00:00
Theft of Bicycle,2015,12,1,0,0,12XX BIDWELL ST,West End,49.285445185558274,-123.14133582918488,2015-12-01 00:00:00
Theft of Bicycle,2015,12,1,1,0,20XX FRANKLIN ST,Grandview-Woodland,49.28215631437694,-123.06274880642675,2015-12-01 01:00:00
Theft of Bicycle,2015,12,1,7,30,57XX WALES ST,Victoria-Fraserview,49.231724423914415,-123.05157308379881,2015-12-01 07:30:00
Theft of Bicycle,2015,12,1,9,47,5XX GRANVILLE ST,Central Business District,49.28457222673418,-123.11487864673633,2015-12-01 09:47:00
Theft of Bicycle,2015,12,1,10,54,6XX BUCKETWHEEL AVE,Fairview,49.26791276640419,-123.11788066367541,2015-12-01 10:54:00
Theft of Bicycle,2015,12,1,12,0,13XX ROLSTON ST,Central Business District,49.27551854986091,-123.12737094443862,2015-12-01 12:00:00
Theft of Bicycle,2015,12,1,14,0,21XX W 46TH AVE,Kerrisdale,49.22988115284654,-123.15826697438821,2015-12-01 14:00:00
Theft of Bicycle,2015,12,1,17,0,11XX VICTORIA DR,Grandview-Woodland,49.273965267586824,-123.06561038402135,2015-12-01 17:00:00
Theft of Bicycle,2015,12,1,20,0,8XX FERRY ROW,Fairview,49.267621868786016,-123.12087625429095,2015-12-01 20:00:00
Theft of Bicycle,2015,12,2,2,11,7XX GRANVILLE ST,Central Business District,49.2823930025797,-123.11817502579711,2015-12-02 02:11:00
Theft of Bicycle,2015,12,2,6,5,MAIN ST / TERMINAL AVE,Mount Pleasant,49.27277639817838,-123.10010350004725,2015-12-02 06:05:00
Theft of Bicycle,2015,12,2,17,30,15XX E 6TH AVE,Grandview-Woodland,49.26516099671601,-123.07315609841572,2015-12-02 17:30:00
Theft of Bicycle,2015,12,2,20,25,ABBOTT ST / W HASTINGS ST,Central Business District,49.282001898138915,-123.10719400005391,2015-12-02 20:25:00
Theft of Bicycle,2015,12,2,22,0,15XX E 2ND AVE,Grandview-Woodland,49.26877099870308,-123.07331897125447,2015-12-02 22:00:00
Theft of Bicycle,2015,12,2,23,0,10XX HARWOOD ST,West End,49.278414544003354,-123.13238251720446,2015-12-02 23:00:00
Theft of Bicycle,2015,12,2,23,50,10XX HARWOOD ST,West End,49.27786003476061,-123.13154717395926,2015-12-02 23:50:00
Theft of Bicycle,2015,12,3,13,44,20XX VENABLES ST,Grandview-Woodland,49.27657764519839,-123.06311636925406,2015-12-03 13:44:00
Theft of Bicycle,2015,12,3,15,49,14XX E 1ST AVE,Grandview-Woodland,49.26958803644488,-123.07458116835629,2015-12-03 15:49:00
